"";"region";"iso3c";"country";"year";"system";"leader";"party_name";"pf_party_id";"party_short";"cg_pcp_sexp";"cg_prop_sexp";"cg_prop_def";"cg_gdp_sexp";"n_sp";"n_cct";"n_lpi";"n_ncp";"all_cmd_imports_pcp";"all_cmd_prop_imports";"all_cmd_exports_pcp";"all_cmd_prop_exports";"all_cmd_net_pcp";"all_cmd_net_prop";"pop";"maj";"execrlc";"exelec";"statecap_baseline";"gdp_pcp_ppp";"inf_eop_g";"unemp";"gg_rev";"cgov_debt";"kof_trade_df";"kof_trade_dj";"urban_pop";"dp_ratio_old";"dp_ratio_yg";"civtot";"ajr_settmort";"v2pariglef_ord"
"793";"South America";"COL";"Colombia";1990;"Presidential";"César Augusto Gaviria Trujillo";"Colombian Liberal Party";362;"PLC";101,22114286;31,5601444388482;9,23187898551343;2,626622429;0;0;0;0;;;;;;;;0,50251257;"Center";1;-0,808130741119385;8379,93;32,373;6,637;17,042;16,63135344728;20,3363189697266;27,9988880157471;69,481;6,51803786719745;59,5728023653251;4;4,26;3
"794";"South America";"COL";"Colombia";1991;"Presidential";"César Augusto Gaviria Trujillo";"Colombian Liberal Party";362;"PLC";103,62561792;32,4443706409831;7,96081036200598;2,688846757;0;0;0;0;;;;;;;;0,92346936;"Center";0;-0,597017705440521;8404,082;26,889;6,377;18,041;14,831444051683;20,6128425598145;28,6391143798828;69,949;6,58635183677178;58,8392469396383;4;4,26;3
"795";"South America";"COL";"Colombia";1992;"Presidential";"César Augusto Gaviria Trujillo";"Colombian Liberal Party";362;"PLC";134,95750671;31,1474025999521;7,24586469412675;3,401760469;0;0;0;0;;;;;;;;0,77397263;"Center";0;-0,540247797966003;8597,984;25,227;5,935;18,341;16,461398078552;19,8124961853027;29,0824451446533;70,415;6,65507272635774;58,1340176390662;4;4,26;3
"796";"South America";"COL";"Colombia";1993;"Presidential";"César Augusto Gaviria Trujillo";"Colombian Liberal Party";362;"PLC";136,41164369;32,2494955914774;8,68169088197395;3,330660988;0;0;0;0;;;;;;;;0,77397263;"Center";0;-0,531377494335175;8918,736;22,643;5,038;19,763;14,323023721398;22,5817222595215;29,674373626709;70,874;6,7202846379302;57,4613250624426;4;4,26;3
"797";"South America";"COL";"Colombia";1994;"Presidential";"Ernesto Samper Pizano";"Colombian Liberal Party";362;"PLC";188,57998401;41,4401694316978;15,4018119778798;4,36477514;0;0;0;0;;;;;;;;0,77397263;"Center";1;-0,592635452747345;9211,34;22,602;4,914;20,434;12,35116300379;20,3625431060791;31,1493396759033;71,328;6,78387335772559;56,7970241263517;4;4,26;2
"798";"South America";"COL";"Colombia";1995;"Presidential";"Ernesto Samper Pizano";"Colombian Liberal Party";362;"PLC";206,73798952;42,1803086364047;14,8993773125169;4,632670924;0;0;0;0;128,16398786595;23,2;294,502766194841;72,57;166,338778328891;49,37;35970;0,90062112;"Center";0;-0,449442088603973;9528,473;19,4;5,649;21,197;8,7997940492217;19,5968341827393;33,0062103271484;71,777;6,8442032282132;56,0434553163613;4;4,26;2
"799";"South America";"COL";"Colombia";1996;"Presidential";"Ernesto Samper Pizano";"Colombian Liberal Party";362;"PLC";244,78458508;42,8562129792358;13,9621167740676;5,471404685;0;0;0;0;130,086347190874;25,06;300,304468483412;74,32;170,218121292538;49,26;36633;;"Center";0;-0,449442088603973;9568,587;21,544;7,8;22,574;9,260038739366;19,2345314025879;34,451904296875;72,223;6,90819800640757;55,1846948533248;4;4,26;2
"800";"South America";"COL";"Colombia";1997;"Presidential";"Ernesto Samper Pizano";"Colombian Liberal Party";362;"PLC";251,1625249;41,0079656862745;14,1339869281046;5,522523942;0;0;0;0;130,162429328369;23,23;306,575998205359;72,87;176,413568876989;49,64;37292;;"Center";0;-0,447668045759201;9768,621;17,541;7,9;22,95;11,743291803291;20,0205841064453;35,8803520202637;72,662;6,98106222553088;54,2582117528238;4;4,26;2
"801";"South America";"COL";"Colombia";1998;"Presidential";"Andrés Pastrana Arango";"Colombian Conservative Party";1577;"PCC";259,65814838;41,2523412225438;14,5581474544526;5,773339376;0;0;0;0;118,209736590796;22,84;269,8712009734;70,74;151,661464382604;47,9;37944;;"Center";0;-0,507245898246765;9673,909;16,462;9,7;22,477;13,689758519179;20,8490371704102;36,9632949829102;73,098;7,06191700563684;53,3306024170222;4;4,26;5
"802";"South America";"COL";"Colombia";1999;"Presidential";"Andrés Pastrana Arango";"Colombian Conservative Party";1577;"PCC";278,38101199;41,6841883936081;13,2884777123633;6,568276987;0;0;0;0;81,8296701605735;22,62;289,699887276553;73,5;207,87021711598;50,88;38585;0,17391305;"Right";1;-0,653109490871429;9150,501;9,037;13,1;22,892;20,317823573079;16,4707946777344;39,8621864318848;73,53;7,1453370152512;52,4391931198344;4;4,26;5
"803";"South America";"COL";"Colombia";2000;"Presidential";"Andrés Pastrana Arango";"Colombian Conservative Party";1577;"PCC";344,29801423;44,9521841286481;6,31105275852876;8,089639;0;0;1;1;89,1690187577107;23,48;301,343259559669;70,92;212,174240801958;47,44;39215;0,17391305;"Right";0;-0,552822291851044;9278,841;8,511;13,325;23,642;26,458522515916;16,218822479248;41,5570945739746;73,957;7,22794921328351;51,5853957942791;4;4,26;5
"804";"South America";"COL";"Colombia";2001;"Presidential";"Andrés Pastrana Arango";"Colombian Conservative Party";1577;"PCC";376,8187871;45,1517666969308;5,82541447494698;8,845189738;0;1;1;2;84,7482267370775;21,38;245,248553936813;64,49;160,500327199735;43,11;39838;0,17391305;"Right";0;-0,552822291851044;9314,793;7,456;14,975;24,798;31,06077015406;19,8851985931396;40,6625480651855;74,379;7,31038439125097;50,7313596228515;4;4,26;5
"805";"South America";"COL";"Colombia";2002;"Presidential";"Álvaro Uribe Vélez";"Colombia First";6363;"PC";411,58778455;50,9706602084303;7,0022509607875;9,5703469;0;0;1;1;82,7724482999815;21,76;236,891001592454;66,44;154,118553292472;44,68;40454;0,17391305;"Right";1;0,151575729250908;9429,062;6,832;15,583;24,622;37,122687603101;19,2649307250977;42,4122886657715;74,797;7,39578002152932;49,8573576957976;4;4,26;
"806";"South America";"COL";"Colombia";2003;"Presidential";"Álvaro Uribe Vélez";"Colombia First";6363;"PC";403,5185615;48,637985416714;6,87653528876996;9,16335403;1;0;1;2;87,0634283364687;21,73;267,314635963411;70,72;180,251207626942;48,99;41058;0,5714286;"0";0;0,32180592417717;9676,762;6,375;14,108;25,312;36,648371211601;20,749584197998;43,9978294372559;75,211;7,49088422753992;48,9689646190887;4;4,26;
"807";"South America";"COL";"Colombia";2004;"Presidential";"Álvaro Uribe Vélez";"Colombia First";6363;"PC";450,26826227;50,5320691499926;6,46999770895814;9,845833105;0;0;0;0;103,741701252736;21,89;320,137517791901;69,03;216,395816539165;47,14;41648;0,5714286;"0";0;0,32180592417717;10067,962;5,452;13,667;25,32;34,980281609011;22,3569164276123;40,6571197509766;75,62;7,59875770943461;48,0291052088423;4;4,26;
"808";"South America";"COL";"Colombia";2005;"Presidential";"Álvaro Uribe Vélez";"Colombia First";6363;"PC";492,32543859;51,9347610767895;6,4103607637059;10,42131892;0;1;0;1;119,264061951846;21,27;399,608525872409;71,31;280,344463920563;50,04;42221;0,5714286;"0";0;0,323579967021942;10387,95;4,834;11,808;25,869;32,705493681993;22,5338764190674;39,2986450195312;76,024;7,7200918488127;47,0127300861864;4;4,26;
"809";"South America";"COL";"Colombia";2006;"Presidential";"Álvaro Uribe Vélez";"Colombia First";6363;"PC";513,0815542;53,0389073162491;6,69749321518811;10,309097658;0;0;0;0;143,537021927626;21,7;445,369390606436;72,2;301,83236867881;50,5;42773;0,5714286;"0";1;0,352436482906342;10954,735;4,459;12,042;27,449;31,026106491603;24,6247062683105;40,9529418945312;76,423;7,87214736222525;45,9102486932071;4;4,26;
"810";"South America";"COL";"Colombia";2007;"Presidential";"Álvaro Uribe Vélez";"Colombia First";6363;"PC";570,26628753;53,5176447820958;6,97697271743388;10,868095527;0;1;1;2;180,345627770895;22,58;505,532584906201;69,41;325,186957135305;46,83;43307;0,57228917;"0";0;0,43480259180069;11558,964;5,659;11,192;27,342;27,219820848078;25,0232276916504;42,7538185119629;76,816;8,05859340431914;44,7402932638875;4;4,26;
"811";"South America";"COL";"Colombia";2008;"Presidential";"Álvaro Uribe Vélez";"Colombia First";6363;"PC";571,54851122;52,6029987047199;8,89295678037121;10,671024374;0;0;0;0;233,960375744515;25,51;641,894731444036;73,8;407,934355699521;48,29;43815;0,57228917;"0";0;0,431254476308823;11806,921;7,621;11,25;28,471;27,195220077456;23,7953014373779;40,9532318115234;77,204;8,27547011669811;43,5435752478671;4;4,26;
"812";"South America";"COL";"Colombia";2009;"Presidential";"Álvaro Uribe Vélez";"Colombia First";6363;"PC";669,82858309;56,1838040730583;7,88261512241238;12,503359358;0;0;0;0;165,221448087854;21,89;580,055718655603;76,98;414,834270567749;55,09;44314;0,57228917;"0";0;0,429480403661728;11811,514;1,905;12,208;28,24;28,880783301865;22,3707752227783;42,5393447875977;77,587;8,5119599629921;42,3421882692374;4;4,26;
"813";"South America";"COL";"Colombia";2010;"Presidential";"Juan Manuel Santos Calderón";"Social Party of National Unity";759;"P-U";636,1473525;55,6541823752524;7,6044251350956;11,483905049;0;0;0;0;211,503324705462;23,3;733,423866476258;82,55;521,920541770796;59,25;44816;0,57228917;"0";1;0,515970587730408;12208,694;3,084;11,992;27,047;29,518725332368;21,8672370910645;43,6236572265625;77,964;8,75860246102977;41,1694424994522;4;4,26;3
"814";"South America";"COL";"Colombia";2011;"Presidential";"Juan Manuel Santos Calderón";"Social Party of National Unity";759;"P-U";680,223206;57,1403609935654;7,00546359097608;11,593555354;0;0;1;1;288,411323715625;24,66;1042,64657860871;85,56;754,23525489309;60,9;45309;0,60240966;"0";0;0,680993437767029;12920,024;3,668;11,05;28,24;29,089044769406;26,5801277160645;50,4577674865723;78,335;9,03029827735918;40,042388254395;4;4,26;3
"815";"South America";"COL";"Colombia";2012;"Presidential";"Juan Manuel Santos Calderón";"Social Party of National Unity";759;"P-U";694,577515;55,8761446444303;7,06070378681952;11,495493567;1;0;0;1;329,16917232418;27,32;1080,64674106639;86,43;751,477568742213;59,11;45782;0,60240966;"0";0;0,684541583061218;13291,856;2,442;10,617;29,247;27,32833077191;26,6778583526611;51,4390869140625;78,701;9,33207018423786;38,9421365255125;4;4,26;3
"816";"South America";"COL";"Colombia";2013;"Presidential";"Juan Manuel Santos Calderón";"Social Party of National Unity";759;"P-U";746,759308;55,422032047852;7,21320069696702;11,86268863;0;0;0;0;328,624725880149;27,34;1018,71122401294;85,54;690,086498132793;58,2;46238;0,60240966;"0";0;0,652633488178253;13840,949;1,963;9,883;28,978;29,569312259619;27,4889125823975;53,5312805175781;79,061;9,65331770624246;37,8464771913858;4;4,26;3
"817";"South America";"COL";"Colombia";2014;"Presidential";"Juan Manuel Santos Calderón";"Social Party of National Unity";759;"P-U";787,9888663;57,2094723012222;6,62264639990449;12,100371617;0;0;0;0;352,160287195457;27,88;921,622736907221;85,23;569,462449711764;57,35;46678;0,60240966;"0";1;0,679714322090149;14327,722;3,7;9,4;29,517;32,884998227925;29,4468784332275;46,9659194946289;79,415;10,0102949728029;36,7941224548474;4;4,26;4
"818";"South America";"COL";"Colombia";2015;"Presidential";"Juan Manuel Santos Calderón";"Social Party of National Unity";759;"P-U";810,1155045;58,3867231440413;6,05431531632609;12,225245724;0;0;1;1;275,966728591263;26,15;553,423301726838;79,42;277,456573135575;53,27;47120;0,71686745;"0";0;0,664660394191742;14608,58;6,798;9,2;27,757;37,299262223992;31,4592819213867;48,7011604309082;79,764;10,3932508904202;35,8026169622906;4;4,26;4
"819";"South America";"COL";"Colombia";2016;"Presidential";"Juan Manuel Santos Calderón";"Social Party of National Unity";759;"P-U";788,8907708;58,5870604033722;6,07134916628953;11,822113483;0;0;2;2;236,890963659402;27,69;464,407791783882;78,42;227,51682812448;50,73;47626;0,71686745;"0";0;0,745023369789124;14749,122;5,734;9,542;27,72;37,375774807769;28,2018909454346;48,0549507141113;80,108;10,7555364534612;34,8142605003862;4;4,26;4
"820";"South America";"COL";"Colombia";2017;"Presidential";"Juan Manuel Santos Calderón";"Social Party of National Unity";759;"P-U";837,0100702;59,9302489279913;5,42483911970265;12,563744894;0;0;0;0;230,940894795251;27,26;571,368775416821;82,23;340,42788062157;54,97;48352;0,71686745;"0";0;0,807755887508392;14763,881;4,067;9,675;26,825;38,292191768003;29,4952754974365;48,6948432922363;80,446;11,0838203638353;33,7556554740632;0;4,26;4
"821";"South America";"COL";"Colombia";2018;"Presidential";"Iván Duque Márquez";"Democratic Centre – ""Strong Hand, Big Heart""";5879;"CD";793,1187369;60,2197635317662;5,2494237953547;11,785552863;0;0;0;0;241,98189190648;26,8;612,476079575903;83,09;370,494187669423;56,29;49277;0,71686745;"0";1;0,611850023269653;14879,158;3,139;9,95;29,99;41,362182829933;30,0192241668701;50,6583061218262;80,778;11,4020815414158;32,6845206683869;0;4,26;5
"822";"South America";"COL";"Colombia";2019;"Presidential";"Iván Duque Márquez";"Democratic Centre – ""Strong Hand, Big Heart""";5879;"CD";823,132797;62,0553988366005;5,23673138714581;12,015720134;0;0;1;1;248,16317765942;27,72;549,715737103134;81,9;301,552559443713;54,18;50187;0,76162791;"Right";0;0,584879159927368;14999,854;3,759;10,875;29,397;40,678641759645;30,0171871185303;50,9081153869629;81,104;11,7530250139278;31,7459006702369;;4,26;5
"823";"South America";"COL";"Colombia";2020;"Presidential";"Iván Duque Márquez";"Democratic Centre – ""Strong Hand, Big Heart""";5879;"CD";945,1349744;;;15,003033298;0;0;1;1;189,720459792016;26,38;413,3400958945;80,45;223,619636102485;54,07;50931;0,76162791;"Right";0;0,437092840671539;13642,259;1,591;16,658;26,6;51,912751279828;25,4082183837891;50,5984878540039;81,425;12,1139013479028;31,0066457632824;;4,26;5
"824";"South America";"COL";"Colombia";2021;;;;;;995,0371801;;;14,385308138;0;0;1;1;;;;;;;;;;;0,485788971185684;14944,229;5,614;13,8;27,217;51,22757651624;29,5648078918457;49,7836151123047;81,74;12,4500625656322;30,4315723690048;;4,26;
"825";"South America";"ECU";"Ecuador";1990;"Presidential";"Rodrigo Borja Cevallos";"Democratic Left";797;"ID";;;;;0;0;0;0;;;;;;;;0,66197181;"Left";0;0,0499639585614204;7952,79;49,5;6,1;;56,790733329116;21,4342269897461;16,0065765380859;55,09;6,3806938509932;67,2465529174316;0;4,26;2
"826";"South America";"ECU";"Ecuador";1991;"Presidential";"Rodrigo Borja Cevallos";"Democratic Left";797;"ID";;;;;0;0;0;0;;;;;;;;0,3918919;"Left";0;0,0499639585614204;8170,49;49;8,5;;53,31238408686;23,113748550415;16,4023914337158;55,709;6,49088200581014;66,353070414856;0;4,26;2
"827";"South America";"ECU";"Ecuador";1992;"Presidential";"Sixto Alfonso Durán Ballén Cordovez";"Republican Unity Party";4271;"PUR";;;;;0;0;0;0;;;;;;;;0,3918919;"Left";1;0,0499639585614204;8278,705;60,2;8,9;;57,69648710203;22,7232818603516;18,9156627655029;56,226;6,62554878745044;65,5234772747855;0;4,26;5
"828";"South America";"ECU";"Ecuador";1993;"Presidential";"Sixto Alfonso Durán Ballén Cordovez";"Republican Unity Party";4271;"PUR";;;;;0;0;0;0;;;;;;;;0,23376623;"Left";0;-0,340645045042038;8264,416;32;8,3;;66,395362910318;25,5416564941406;20,360876083374;56,74;6,7725813313219;64,7216930315596;0;4,26;5
"829";"South America";"ECU";"Ecuador";1994;"Presidential";"Sixto Alfonso Durán Ballén Cordovez";"Republican Unity Party";4271;"PUR";;;;;0;0;0;0;;;;;;;;0,23376623;"Left";0;-0,345967233181;8442,286;25,383;5,696;;62,474346546698;27,6806411743164;20,8793640136719;57,254;6,93590704281604;63,9411509177871;0;4,26;5
"830";"South America";"ECU";"Ecuador";1995;"Presidential";"Sixto Alfonso Durán Ballén Cordovez";"Republican Unity Party";4271;"PUR";;;;;0;0;0;0;130,737053183855;25,18;500,318341911692;92,68;369,581288727837;67,5;11562;0,51948053;"Left";0;-0,363707810640335;8470,162;22,774;5,493;19,071;51,991781553138;28,0646705627441;24,6581687927246;57,766;7,10560327034941;63,1591812727016;0;4,26;5
"831";"South America";"ECU";"Ecuador";1996;"Presidential";"Abdala Jaime Bucaram Ortiz";"Ecuadorian Roldosist Party";1450;"PRE";;;;;0;0;0;0;115,926368651131;26,3;533,335558754594;92,38;417,409190103463;66,08;11775;0,51948053;"Left";1;-0,529283225536346;8470,358;25,527;9,046;18,465;51,967072127524;29,287181854248;25,6934146881104;58,277;7,27760603888812;62,3919413303752;0;4,26;3
"832";"South America";"ECU";"Ecuador";1997;"Presidential";"Fabián Ernesto Alarcón Rivera";"Alfarista Radical Front";4198;"FRA";;;;;0;0;0;0;140,891743497469;27,56;543,797117591842;92,03;402,905374094373;64,47;11988;0,23170732;"0";0;-0,256910413503647;8698,203;30,7;7,828;18,315;45,265602867054;29,0437545776367;28,0020351409912;58,785;7,44891568036049;61,621882091824;0;4,26;
"833";"South America";"ECU";"Ecuador";1998;"Presidential";"Jorge Jamil Mahuad Witt";"Christian Democratic Union / Popular Democracy";1405;"UDC/DP";;;;;1;1;0;2;167,70994421704;27,44;417,442656413607;90,58;249,732712196567;63,14;12200;0,2644628;"Left";1;0,0645845904946327;8848,496;43,4;10,163;15,726;48,270747173317;28,9298782348633;29,2055606842041;59,291;7,60579493065227;60,8086245143432;0;4,26;3
"834";"South America";"ECU";"Ecuador";1999;"Presidential";"Jorge Jamil Mahuad Witt";"Christian Democratic Union / Popular Democracy";1405;"UDC/DP";;;;;0;0;0;0;91,1282065312364;28,63;431,722234304681;91,96;340,594027773445;63,33;12412;0,2644628;"Left";0;-0,306582540273666;8306,909;60,7;13,107;18,473;71,699631053511;35,8666534423828;31,0490665435791;59,796;7,74014714157687;59,9444269270565;0;4,26;3
"835";"South America";"ECU";"Ecuador";2000;"Presidential";"Gustavo José Noboa Bejarano";"Christian Democratic Union / Popular Democracy";1405;"UDC/DP";106,29570251;17,301154937458;10,6865929032144;2,387318425;0;0;0;0;97,7827812960392;28,3;443,14487305101;91,65;345,362091754971;63,35;12627;0,2644628;"Left";0;-0,0620056167244911;8274,159;91,005;7,625;22,909;63,678989459948;44,6705436706543;32,0591239929199;60,299;7,86019008347528;59,0746809884425;0;4,26;3
"836";"South America";"ECU";"Ecuador";2001;"Presidential";"Gustavo José Noboa Bejarano";"Christian Democratic Union / Popular Democracy";1405;"UDC/DP";149,94094607;17,9305219709068;8,52890434422201;3,297288852;0;0;1;1;116,14267608449;22,59;397,678254902931;89,26;281,535578818441;66,67;12846;0,2644628;"Left";0;-0,0620056167244911;8416,155;22,422;9,554;20,249;49,374448368429;37,7287216186523;32,8875885009766;60,799;7,97955755231297;58,2213911935274;0;4,26;3
"837";"South America";"ECU";"Ecuador";2002;"Presidential";"Gustavo José Noboa Bejarano";"Christian Democratic Union / Popular Democracy";1405;"UDC/DP";166,86275168;23,5552392419343;11,6181951385085;3,587392863;0;0;0;0;138,645278801844;23,24;423,709759885299;90,83;285,064481083455;67,59;13071;0,2644628;"Left";1;-0,0620056167244911;8574,25;9,361;7,828;22,281;43,85591131301;35,0452842712402;34,7781295776367;61,118;8,10670091069432;57,3678228728005;0;4,26;3
"838";"South America";"ECU";"Ecuador";2003;"Presidential";"Lucio Edwin Gutiérrez Borbúa";"Patriotic Society Party";246;"PSP";156,17756277;21,9295564924335;15,0403789649891;3,324918572;1;1;0;2;157,657785722699;27,08;484,815654969394;90,09;327,157869246695;63,01;13301;0,16842106;"0";0;-0,0779721513390541;8658,239;6,072;10,163;21,306;40,431218228402;34,646053314209;33,9105911254883;61,316;8,24112354946905;56,4905081297733;0;4,26;2
"839";"South America";"ECU";"Ecuador";2004;"Presidential";"Lucio Edwin Gutiérrez Borbúa";"Patriotic Society Party";246;"PSP";178,8687899;23,8985856754521;12,9636440460249;3,578705223;0;0;0;0;188,795198631443;28,16;602,669981919871;92,89;413,874783288429;64,73;13535;0,33684212;"0";0;-0,0708759129047394;9208,567;1,949;7,219;22,345;36,4022830229;35,6417846679688;33,3895149230957;61,514;8,38059890918829;55,5640299822029;0;4,26;2
"840";"South America";"ECU";"Ecuador";2005;"Presidential";"Luis Alfredo Palacio González";"independent";2665;"indep";204,73956028;27,6649036529157;10,8634768284579;3,956158767;0;0;0;0;223,490799400558;28,69;744,11740789306;92,99;520,626608492502;64,3;13770;0,33684212;"0";0;0,025729538872838;9576,103;3,132;7,095;22,034;32,390855681626;34,9708480834961;34,153564453125;61,711;8,51872179297019;54,5923055999572;0;4,26;
"841";"South America";"ECU";"Ecuador";2006;"Presidential";"Luis Alfredo Palacio González";"independent";2665;"indep";214,71370476;28,2420568836338;10,0141465315999;4,04101636;0;0;0;0;345,569417202431;36,94;901,545154974944;91,74;555,975737772513;54,8;14009;0,33684212;"-999";1;0,0242341626435518;9823,595;2,869;6,687;24,065;26,462946789247;34,9921264648438;34,7509841918945;61,907;8,65170486971535;53,5872550414146;0;4,26;
"842";"South America";"ECU";"Ecuador";2007;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";261,30540151;30,5910330032958;10,5345018601061;4,893655802;0;0;1;1;378,082003719223;37,77;944,825760733281;92,78;566,743757014057;55,01;14252;0,092783503;"Left";0;0,44440421462059;9861,92;3,319;6,923;26,723;25,194197347593;40,9796371459961;36,0804214477539;62,104;8,7869402294284;52,570281422984;0;4,26;1
"843";"South America";"ECU";"Ecuador";2008;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";304,28026728;25,6916181854209;7,96118289402227;5,447499486;0;0;0;0;503,702113666692;38,24;1220,89954361501;92,86;717,197429948316;54,62;14497;0,092783503;"Left";0;0,471923649311066;10301,95;8,832;5,95;35,796;20,576680382888;41,6817512512207;35,0383338928223;62,3;8,9428852500404;51,6032526472122;0;4,26;1
"844";"South America";"ECU";"Ecuador";2009;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";397,16256977;30,5886415652887;9,54680071462976;7,186414267;1;0;0;1;367,753435728762;35,35;877,918822470879;91,86;510,165386742117;56,51;14743;0,092783503;"Left";1;0,561872899532318;10173,614;4,312;6,47;29,396;14,937694984585;35,2568016052246;34,3717155456543;62,495;9,11902694958753;50,7253286274733;0;4,26;1
"845";"South America";"ECU";"Ecuador";2010;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";409,67483441;31,7125616189778;10,7186085398139;7,275178541;1;0;0;1;507,58859239493;36,96;1062,67731821214;91,08;555,088725817212;54,12;14990;0,45038167;"Left";0;0,521263480186462;10340,203;3,328;5,02;33,324;17,817891752336;40,6687431335449;36,7652053833008;62,69;9,30019810275752;49,8734777528196;0;4,26;1
"846";"South America";"ECU";"Ecuador";2011;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";442,79181759;32,0034047202822;9,71950979675213;7,402684754;0;1;0;1;606,345635110108;39,25;1323,43455055751;93,11;717,088915447403;53,86;15238;0,45038167;"Left";0;0,512434601783752;10968,062;5,409;4,21;39,343;17,261195551821;37,7248268127441;39,5239906311035;62,851;9,47028436064045;49,0157486828874;0;4,26;1
"847";"South America";"ECU";"Ecuador";2012;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";461,2281725;30,671987532034;7,95032647664859;7,409321107;0;0;0;0;579,648586909658;37,5;1356,19576496464;92,7;776,547178054977;55,2;15484;0,45038167;"Left";0;0,472856163978577;11396,852;4,164;4,12;40,303;20,086655211996;36,3119087219238;42,5473327636719;62,988;9,63687108382388;48,152082652329;0;4,26;1
"848";"South America";"ECU";"Ecuador";2013;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";545,7250907;31,9725868991158;6,83075463484361;8,479497638;0;0;0;0;616,160475674513;38,25;1404,68233863641;94,54;788,521862961899;56,29;15723;0,45038167;"Left";1;0,439149051904678;11768,183;2,701;4,15;39,189;22,906946402488;35,0598335266113;42,6845397949219;63,125;9,83798027028625;47,2200399125045;0;4,26;1
"849";"South America";"ECU";"Ecuador";2014;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";519,45527881;30,1278040573681;7,32205816973242;7,897706564;0;0;0;0;628,880818291896;39,59;1410,72486988064;95,01;781,844051588741;55,42;15958;0,7185185;"Left";0;0,417860329151154;12021,476;3,667;3,8;38,317;27,517064657695;33,7969207763672;28,2280712127686;63,261;10,0783935702262;46,2128683196602;0;4,26;1
"850";"South America";"ECU";"Ecuador";2015;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";516,12896589;31,3646752222112;6,47219685907404;7,967250567;0;0;0;0;425,234508410636;35;973,915487329274;93,53;548,680978918638;58,53;16196;0,7185185;"Left";0;0,417860329151154;11847,542;3,38;4,77;36,465;30,949020127136;30,3487815856934;31,0216445922852;63,398;10,324636920303;45,1673733619485;0;4,26;1
"851";"South America";"ECU";"Ecuador";2016;"Presidential";"Rafael Vicente Correa Delgado";"PAIS Alliance";4044;"PAIS";518,43888466;34,1191829227435;6,67521538018677;8,241699684;0;0;0;0;296,2159812613;33,1;869,525772526352;93,67;573,309791265052;60,57;16440;0,7185185;"Left";0;0,396571606397629;11525,328;1,12;5,21;33,104;35,620192804925;30,4633827209473;30,8727703094482;63,534;10,5542896832542;44,0716423973308;0;4,26;1
"852";"South America";"ECU";"Ecuador";2017;"Presidential";"Lenín Boltaire Moreno Garcés";"PAIS Alliance";4044;"PAIS";555,21333257;37,5608672858559;6,478434697639;8,775959933;1;0;0;1;365,077276548921;34,54;964,427087350118;94,81;599,349810801197;60,27;16697;0,7185185;"Left";1;0,65461927652359;11623,715;-0,197;4,62;34,805;41,307584021072;33,3610992431641;32,0492630004883;63,67;10,7678628155725;42,9725537026775;0;4,26;2
"853";"South America";"ECU";"Ecuador";2018;"Presidential";"Lenín Boltaire Moreno Garcés";"PAIS Alliance";4044;"PAIS";550,22574354;39,0807534422989;6,06162800796809;8,739381551;0;0;3;3;432,415968819775;36,57;1050,11900625633;95,04;617,703037436551;58,47;17016;0,54014599;"Left";0;0,457007825374603;11603,144;0,266;3,69;38,119;42,957732009657;35,9304428100586;33,5208320617676;63,821;11,0001244721145;41,89563676813;0;4,26;2
"854";"South America";"ECU";"Ecuador";2019;"Presidential";"Lenín Boltaire Moreno Garcés";"PAIS Alliance";4044;"PAIS";618,1253204;36,0951842850478;4,87028339048138;9,982894204;1;0;0;1;398,413544633441;35,9;1050,05478645528;95,63;651,641241821837;59,73;17344;0,54014599;"Left";0;0,758403778076172;11440,185;-0,065;3,84;36,131;49,840053479849;35,6267471313477;33,5972213745117;63,986;11,2697116186031;40,8610821101763;;4,26;2
"855";"South America";"ECU";"Ecuador";2020;"Presidential";"Lenín Boltaire Moreno Garcés";"PAIS Alliance";4044;"PAIS";598,6506673;39,3494080729868;5,26485179618688;10,647471159;0;0;0;0;293,661539426757;34,21;952,413688142762;97,67;658,752148716005;63,46;17589;0,54014599;"Left";0;0,717782497406006;10403,08;-0,933;5,346;31,727;;30,9445095062256;34,2238693237305;64,166;11,4495006166191;39,9638217906488;;4,26;2
"856";"South America";"ECU";"Ecuador";2021;;;;;;621,5914979;;;10,753825983;0;0;0;0;;;;;;;;;;;0,35819673538208;10693,409;1,941;4,15;36,23;;38,1991729736328;37,9367065429688;64,361;11,5599416884375;39,1491792777126;;4,26;
"857";"South America";"GUY";"Guyana";1990;"Assembly-Elected President";"Hugh Desmond Hoyte";"People's National Congress – Reform";4247;"PNC-R";;;;;0;0;0;0;;;;;;;;0,83076924;"Left";0;0,210019305348396;5001,052;75,3;;;305,29158588361;88,3810653686523;24,8163051605225;29,583;6,67756224569155;62,3678723188422;0;3,47;2
